journey_id,train_number,train_name,train_type,priority,journey_date,station_code,station_name,sequence_idx,is_origin,is_destination,sched_arr,act_arr,arr_delay_min,sched_dep,act_dep,dep_delay_min,dwell_sched_min,dwell_act_min,dwell_impact_min,section_id,section_congestion,weather,preceding_conflict_min,recovery_min,distance_from_origin_km,remaining_distance_km,data_source
J_12951_20260807,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-07,NDLS,New Delhi,5,False,True,2026-08-08T08:32:00,2026-08-08T08:32:00,0.0,2026-08-08T08:32:00,2026-08-08T08:32:00,0.0,0.0,0.0,0.0,SEC_MTJ_NDLS,0.28,Clear,0.0,2.7,1386.0,0.0,Historical Operational Log (NTES Aligned)
J_22436_20260807,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-07,NDLS,New Delhi,0,True,False,2026-08-07T06:00:00,2026-08-07T06:00:00,0.0,2026-08-07T06:00:00,2026-08-07T06:00:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,4.7,0.0,759.0,Historical Operational Log (NTES Aligned)
J_22436_20260807,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-07,CNB,Kanpur Central,1,False,False,2026-08-07T10:08:00,2026-08-07T10:08:00,0.0,2026-08-07T10:10:00,2026-08-07T10:10:00,0.0,2.0,2.0,0.0,SEC_NDLS_CNB,0.16,Clear,0.0,3.5,440.0,319.0,Historical Operational Log (NTES Aligned)
J_22436_20260807,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-07,PRYJ,Prayagraj Junction,2,False,False,2026-08-07T12:08:00,2026-08-07T12:09:48,1.8,2026-08-07T12:10:00,2026-08-07T12:11:48,1.8,2.0,2.0,0.0,SEC_CNB_PRYJ,0.22,Clear,0.0,1.3,634.0,125.0,Historical Operational Log (NTES Aligned)
J_22436_20260807,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-07,BSB,Varanasi Junction,3,False,True,2026-08-07T14:00:00,2026-08-07T14:01:06,1.1,2026-08-07T14:00:00,2026-08-07T14:01:06,1.1,0.0,0.0,0.0,SEC_PRYJ_BSB,0.56,Clear,0.0,1.1,759.0,0.0,Historical Operational Log (NTES Aligned)
J_12004_20260807,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-07,NDLS,New Delhi,0,True,False,2026-08-07T06:10:00,2026-08-07T06:10:00,0.0,2026-08-07T06:10:00,2026-08-07T06:10:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,5.6,0.0,512.0,Historical Operational Log (NTES Aligned)
J_12004_20260807,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-07,CNB,Kanpur Central,1,False,False,2026-08-07T11:20:00,2026-08-07T11:20:00,0.0,2026-08-07T11:25:00,2026-08-07T11:25:00,0.0,5.0,5.0,0.0,SEC_NDLS_CNB,0.28,Clear,0.0,0.7,440.0,72.0,Historical Operational Log (NTES Aligned)
J_12004_20260807,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-07,LKO,Lucknow Charbagh,2,False,True,2026-08-07T12:40:00,2026-08-07T12:40:00,0.0,2026-08-07T12:40:00,2026-08-07T12:40:00,0.0,0.0,0.0,0.0,SEC_CNB_LKO,0.38,Clear,0.0,3.5,512.0,0.0,Historical Operational Log (NTES Aligned)
J_12301_20260808,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,HWH,Howrah Junction,0,True,False,2026-08-08T16:50:00,2026-08-08T16:50:00,0.0,2026-08-08T16:50:00,2026-08-08T16:50:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,2.9,0.0,1451.0,Historical Operational Log (NTES Aligned)
J_12301_20260808,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,DHN,Dhanbad Junction,1,False,False,2026-08-08T19:55:00,2026-08-08T19:57:24,2.4,2026-08-08T20:00:00,2026-08-08T20:02:24,2.4,5.0,5.0,0.0,SEC_HWH_DHN,0.39,Clear,0.0,2.5,259.0,1192.0,Historical Operational Log (NTES Aligned)
J_12301_20260808,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,GAYA,Gaya Junction,2,False,False,2026-08-08T22:34:00,2026-08-08T22:34:00,0.0,2026-08-08T22:37:00,2026-08-08T22:37:00,0.0,3.0,3.0,0.0,SEC_DHN_GAYA,0.26,Clear,0.0,3.4,459.0,992.0,Historical Operational Log (NTES Aligned)
J_12301_20260808,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,DDU,Pt. Deen Dayal Upadhyaya Jn,3,False,False,2026-08-09T00:45:00,2026-08-09T00:45:00,0.0,2026-08-09T00:55:00,2026-08-09T00:55:00,0.0,10.0,10.0,0.0,SEC_GAYA_DDU,0.15,Clear,0.0,2.3,664.0,787.0,Historical Operational Log (NTES Aligned)
J_12301_20260808,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,PRYJ,Prayagraj Junction,4,False,False,2026-08-09T02:43:00,2026-08-09T02:45:12,2.2,2026-08-09T02:45:00,2026-08-09T02:47:12,2.2,2.0,2.0,0.0,SEC_DDU_PRYJ,0.15,Clear,0.0,1.9,817.0,634.0,Historical Operational Log (NTES Aligned)
J_12301_20260808,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,CNB,Kanpur Central,5,False,False,2026-08-09T04:50:00,2026-08-09T04:52:42,2.7,2026-08-09T04:55:00,2026-08-09T04:57:42,2.7,5.0,5.0,0.0,SEC_PRYJ_CNB,0.52,Clear,0.0,1.6,1011.0,440.0,Historical Operational Log (NTES Aligned)
J_12301_20260808,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,NDLS,New Delhi,6,False,True,2026-08-09T10:05:00,2026-08-09T10:05:00,0.0,2026-08-09T10:05:00,2026-08-09T10:05:00,0.0,0.0,0.0,0.0,SEC_CNB_NDLS,0.1,Clear,0.0,0.2,1451.0,0.0,Historical Operational Log (NTES Aligned)
J_12302_20260808,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-08,NDLS,New Delhi,0,True,False,2026-08-08T16:55:00,2026-08-08T16:55:00,0.0,2026-08-08T16:55:00,2026-08-08T16:55:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,2.3,0.0,1451.0,Historical Operational Log (NTES Aligned)
J_12302_20260808,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-08,CNB,Kanpur Central,1,False,False,2026-08-08T21:32:00,2026-08-08T21:34:54,2.9,2026-08-08T21:37:00,2026-08-08T21:39:54,2.9,5.0,5.0,0.0,SEC_NDLS_CNB,0.43,Clear,0.0,1.7,440.0,1011.0,Historical Operational Log (NTES Aligned)
J_12302_20260808,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-08,PRYJ,Prayagraj Junction,2,False,False,2026-08-08T23:43:00,2026-08-08T23:43:00,0.0,2026-08-08T23:45:00,2026-08-08T23:45:00,0.0,2.0,2.0,0.0,SEC_CNB_PRYJ,0.32,Clear,0.0,4.2,634.0,817.0,Historical Operational Log (NTES Aligned)
J_12302_20260808,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-08,DDU,Pt. Deen Dayal Upadhyaya Jn,3,False,False,2026-08-09T01:42:00,2026-08-09T01:42:00,0.0,2026-08-09T01:52:00,2026-08-09T01:52:00,0.0,10.0,10.0,0.0,SEC_PRYJ_DDU,0.43,Clear,0.0,1.2,787.0,664.0,Historical Operational Log (NTES Aligned)
J_12302_20260808,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-08,GAYA,Gaya Junction,4,False,False,2026-08-09T03:55:00,2026-08-09T03:55:00,0.0,2026-08-09T03:58:00,2026-08-09T03:58:00,0.0,3.0,3.0,0.0,SEC_DDU_GAYA,0.15,Clear,0.0,2.8,992.0,459.0,Historical Operational Log (NTES Aligned)
J_12302_20260808,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-08,DHN,Dhanbad Junction,5,False,False,2026-08-09T06:33:00,2026-08-09T06:33:00,0.0,2026-08-09T06:38:00,2026-08-09T06:38:00,0.0,5.0,5.0,0.0,SEC_GAYA_DHN,0.48,Clear,0.0,1.5,1192.0,259.0,Historical Operational Log (NTES Aligned)
J_12302_20260808,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-08,HWH,Howrah Junction,6,False,True,2026-08-09T09:55:00,2026-08-09T09:55:00,0.0,2026-08-09T09:55:00,2026-08-09T09:55:00,0.0,0.0,0.0,0.0,SEC_DHN_HWH,0.1,Clear,0.0,1.3,1451.0,0.0,Historical Operational Log (NTES Aligned)
J_12951_20260808,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,MMCT,Mumbai Central,0,True,False,2026-08-08T17:00:00,2026-08-08T17:08:30,8.5,2026-08-08T17:00:00,2026-08-08T17:08:30,8.5,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,2.1,0.0,1386.0,Historical Operational Log (NTES Aligned)
J_12951_20260808,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,BRC,Vadodara Junction,1,False,False,2026-08-08T21:03:00,2026-08-08T21:07:48,4.8,2026-08-08T21:13:00,2026-08-08T21:17:48,4.8,10.0,10.0,0.0,SEC_MMCT_BRC,0.11,Clear,0.0,4.3,393.0,993.0,Historical Operational Log (NTES Aligned)
J_12951_20260808,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,RTM,Ratlam Junction,2,False,False,2026-08-09T00:25:00,2026-08-09T00:29:06,4.1,2026-08-09T00:28:00,2026-08-09T00:32:06,4.1,3.0,3.0,0.0,SEC_BRC_RTM,0.31,Clear,0.0,2.6,653.0,733.0,Historical Operational Log (NTES Aligned)
J_12951_20260808,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,KOTA,Kota Junction,3,False,False,2026-08-09T03:15:00,2026-08-09T03:16:36,1.6,2026-08-09T03:25:00,2026-08-09T03:26:36,1.6,10.0,10.0,0.0,SEC_RTM_KOTA,0.36,Clear,0.0,1.9,920.0,466.0,Historical Operational Log (NTES Aligned)
J_12951_20260808,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,MTJ,Mathura Junction,4,False,False,2026-08-09T06:43:00,2026-08-09T06:43:00,0.0,2026-08-09T06:45:00,2026-08-09T06:45:00,0.0,2.0,2.0,0.0,SEC_KOTA_MTJ,0.27,Clear,0.0,2.1,1244.0,142.0,Historical Operational Log (NTES Aligned)
J_12951_20260808,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-08,NDLS,New Delhi,5,False,True,2026-08-09T08:32:00,2026-08-09T08:32:00,0.0,2026-08-09T08:32:00,2026-08-09T08:32:00,0.0,0.0,0.0,0.0,SEC_MTJ_NDLS,0.1,Clear,0.0,3.5,1386.0,0.0,Historical Operational Log (NTES Aligned)
J_22436_20260808,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-08,NDLS,New Delhi,0,True,False,2026-08-08T06:00:00,2026-08-08T06:00:00,0.0,2026-08-08T06:00:00,2026-08-08T06:00:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,3.7,0.0,759.0,Historical Operational Log (NTES Aligned)
J_22436_20260808,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-08,CNB,Kanpur Central,1,False,False,2026-08-08T10:08:00,2026-08-08T10:08:00,0.0,2026-08-08T10:10:00,2026-08-08T10:10:00,0.0,2.0,2.0,0.0,SEC_NDLS_CNB,0.11,Clear,0.0,1.7,440.0,319.0,Historical Operational Log (NTES Aligned)
J_22436_20260808,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-08,PRYJ,Prayagraj Junction,2,False,False,2026-08-08T12:08:00,2026-08-08T12:09:30,1.5,2026-08-08T12:10:00,2026-08-08T12:11:30,1.5,2.0,2.0,0.0,SEC_CNB_PRYJ,0.3,Clear,0.0,2.3,634.0,125.0,Historical Operational Log (NTES Aligned)
J_22436_20260808,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-08,BSB,Varanasi Junction,3,False,True,2026-08-08T14:00:00,2026-08-08T14:00:00,0.0,2026-08-08T14:00:00,2026-08-08T14:00:00,0.0,0.0,0.0,0.0,SEC_PRYJ_BSB,0.4,Clear,0.0,3.0,759.0,0.0,Historical Operational Log (NTES Aligned)
J_12004_20260808,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-08,NDLS,New Delhi,0,True,False,2026-08-08T06:10:00,2026-08-08T06:10:00,0.0,2026-08-08T06:10:00,2026-08-08T06:10:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,0.3,0.0,512.0,Historical Operational Log (NTES Aligned)
J_12004_20260808,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-08,CNB,Kanpur Central,1,False,False,2026-08-08T11:20:00,2026-08-08T11:20:00,0.0,2026-08-08T11:25:00,2026-08-08T11:25:00,0.0,5.0,5.0,0.0,SEC_NDLS_CNB,0.39,Clear,0.0,2.5,440.0,72.0,Historical Operational Log (NTES Aligned)
J_12004_20260808,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-08,LKO,Lucknow Charbagh,2,False,True,2026-08-08T12:40:00,2026-08-08T12:40:00,0.0,2026-08-08T12:40:00,2026-08-08T12:40:00,0.0,0.0,0.0,0.0,SEC_CNB_LKO,0.27,Clear,0.0,3.4,512.0,0.0,Historical Operational Log (NTES Aligned)
J_12301_20260809,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,HWH,Howrah Junction,0,True,False,2026-08-09T16:50:00,2026-08-09T16:50:00,0.0,2026-08-09T16:50:00,2026-08-09T16:50:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,2.9,0.0,1451.0,Historical Operational Log (NTES Aligned)
J_12301_20260809,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,DHN,Dhanbad Junction,1,False,False,2026-08-09T19:55:00,2026-08-09T19:55:00,0.0,2026-08-09T20:00:00,2026-08-09T20:00:00,0.0,5.0,5.0,0.0,SEC_HWH_DHN,0.25,Clear,0.0,1.7,259.0,1192.0,Historical Operational Log (NTES Aligned)
J_12301_20260809,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,GAYA,Gaya Junction,2,False,False,2026-08-09T22:34:00,2026-08-09T22:34:00,0.0,2026-08-09T22:37:00,2026-08-09T22:37:00,0.0,3.0,3.0,0.0,SEC_DHN_GAYA,0.41,Clear,0.0,0.5,459.0,992.0,Historical Operational Log (NTES Aligned)
J_12301_20260809,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,DDU,Pt. Deen Dayal Upadhyaya Jn,3,False,False,2026-08-10T00:45:00,2026-08-10T00:45:00,0.0,2026-08-10T00:55:00,2026-08-10T00:55:00,0.0,10.0,10.0,0.0,SEC_GAYA_DDU,0.1,Clear,0.0,4.5,664.0,787.0,Historical Operational Log (NTES Aligned)
J_12301_20260809,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,PRYJ,Prayagraj Junction,4,False,False,2026-08-10T02:43:00,2026-08-10T02:43:00,0.0,2026-08-10T02:45:00,2026-08-10T02:45:00,0.0,2.0,2.0,0.0,SEC_DDU_PRYJ,0.72,Clear,0.0,5.4,817.0,634.0,Historical Operational Log (NTES Aligned)
J_12301_20260809,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,CNB,Kanpur Central,5,False,False,2026-08-10T04:50:00,2026-08-10T04:50:00,0.0,2026-08-10T04:55:00,2026-08-10T04:55:00,0.0,5.0,5.0,0.0,SEC_PRYJ_CNB,0.18,Clear,0.0,2.8,1011.0,440.0,Historical Operational Log (NTES Aligned)
J_12301_20260809,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,NDLS,New Delhi,6,False,True,2026-08-10T10:05:00,2026-08-10T10:05:00,0.0,2026-08-10T10:05:00,2026-08-10T10:05:00,0.0,0.0,0.0,0.0,SEC_CNB_NDLS,0.27,Clear,0.0,2.4,1451.0,0.0,Historical Operational Log (NTES Aligned)
J_12302_20260809,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-09,NDLS,New Delhi,0,True,False,2026-08-09T16:55:00,2026-08-09T16:55:00,0.0,2026-08-09T16:55:00,2026-08-09T16:55:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Heavy Rain,0.0,0.9,0.0,1451.0,Historical Operational Log (NTES Aligned)
J_12302_20260809,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-09,CNB,Kanpur Central,1,False,False,2026-08-09T21:32:00,2026-08-09T21:32:00,0.0,2026-08-09T21:37:00,2026-08-09T21:37:00,0.0,5.0,5.0,0.0,SEC_NDLS_CNB,0.43,Heavy Rain,0.0,2.3,440.0,1011.0,Historical Operational Log (NTES Aligned)
J_12302_20260809,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-09,PRYJ,Prayagraj Junction,2,False,False,2026-08-09T23:43:00,2026-08-09T23:43:06,0.1,2026-08-09T23:45:00,2026-08-09T23:45:06,0.1,2.0,2.0,0.0,SEC_CNB_PRYJ,0.45,Heavy Rain,0.0,0.5,634.0,817.0,Historical Operational Log (NTES Aligned)
J_12302_20260809,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-09,DDU,Pt. Deen Dayal Upadhyaya Jn,3,False,False,2026-08-10T01:42:00,2026-08-10T01:42:00,0.0,2026-08-10T01:52:00,2026-08-10T01:52:00,0.0,10.0,10.0,0.0,SEC_PRYJ_DDU,0.46,Heavy Rain,0.0,1.1,787.0,664.0,Historical Operational Log (NTES Aligned)
J_12302_20260809,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-09,GAYA,Gaya Junction,4,False,False,2026-08-10T03:55:00,2026-08-10T03:55:00,0.0,2026-08-10T03:58:00,2026-08-10T03:58:00,0.0,3.0,3.0,0.0,SEC_DDU_GAYA,0.28,Heavy Rain,0.0,2.2,992.0,459.0,Historical Operational Log (NTES Aligned)
J_12302_20260809,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-09,DHN,Dhanbad Junction,5,False,False,2026-08-10T06:33:00,2026-08-10T06:33:00,0.0,2026-08-10T06:38:00,2026-08-10T06:38:00,0.0,5.0,5.0,0.0,SEC_GAYA_DHN,0.18,Heavy Rain,0.0,0.9,1192.0,259.0,Historical Operational Log (NTES Aligned)
J_12302_20260809,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-09,HWH,Howrah Junction,6,False,True,2026-08-10T09:55:00,2026-08-10T09:55:00,0.0,2026-08-10T09:55:00,2026-08-10T09:55:00,0.0,0.0,0.0,0.0,SEC_DHN_HWH,0.16,Heavy Rain,0.0,0.1,1451.0,0.0,Historical Operational Log (NTES Aligned)
J_12951_20260809,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,MMCT,Mumbai Central,0,True,False,2026-08-09T17:00:00,2026-08-09T17:00:00,0.0,2026-08-09T17:00:00,2026-08-09T17:00:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,1.6,0.0,1386.0,Historical Operational Log (NTES Aligned)
J_12951_20260809,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,BRC,Vadodara Junction,1,False,False,2026-08-09T21:03:00,2026-08-09T21:03:00,0.0,2026-08-09T21:13:00,2026-08-09T21:13:00,0.0,10.0,10.0,0.0,SEC_MMCT_BRC,0.43,Clear,0.0,0.2,393.0,993.0,Historical Operational Log (NTES Aligned)
J_12951_20260809,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,RTM,Ratlam Junction,2,False,False,2026-08-10T00:25:00,2026-08-10T00:25:00,0.0,2026-08-10T00:28:00,2026-08-10T00:28:00,0.0,3.0,3.0,0.0,SEC_BRC_RTM,0.35,Clear,0.0,2.1,653.0,733.0,Historical Operational Log (NTES Aligned)
J_12951_20260809,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,KOTA,Kota Junction,3,False,False,2026-08-10T03:15:00,2026-08-10T03:15:00,0.0,2026-08-10T03:25:00,2026-08-10T03:25:00,0.0,10.0,10.0,0.0,SEC_RTM_KOTA,0.42,Clear,0.0,1.9,920.0,466.0,Historical Operational Log (NTES Aligned)
J_12951_20260809,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,MTJ,Mathura Junction,4,False,False,2026-08-10T06:43:00,2026-08-10T06:43:12,0.2,2026-08-10T06:45:00,2026-08-10T06:45:12,0.2,2.0,2.0,0.0,SEC_KOTA_MTJ,0.41,Clear,0.0,3.7,1244.0,142.0,Historical Operational Log (NTES Aligned)
J_12951_20260809,12951,Mumbai Central - New Delhi Rajdhani Express,Rajdhani,1,2026-08-09,NDLS,New Delhi,5,False,True,2026-08-10T08:32:00,2026-08-10T08:32:00,0.0,2026-08-10T08:32:00,2026-08-10T08:32:00,0.0,0.0,0.0,0.0,SEC_MTJ_NDLS,0.37,Clear,0.0,0.9,1386.0,0.0,Historical Operational Log (NTES Aligned)
J_22436_20260809,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-09,NDLS,New Delhi,0,True,False,2026-08-09T06:00:00,2026-08-09T06:00:00,0.0,2026-08-09T06:00:00,2026-08-09T06:00:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,0.9,0.0,759.0,Historical Operational Log (NTES Aligned)
J_22436_20260809,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-09,CNB,Kanpur Central,1,False,False,2026-08-09T10:08:00,2026-08-09T10:08:00,0.0,2026-08-09T10:10:00,2026-08-09T10:10:00,0.0,2.0,2.0,0.0,SEC_NDLS_CNB,0.25,Clear,0.0,2.7,440.0,319.0,Historical Operational Log (NTES Aligned)
J_22436_20260809,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-09,PRYJ,Prayagraj Junction,2,False,False,2026-08-09T12:08:00,2026-08-09T12:08:00,0.0,2026-08-09T12:10:00,2026-08-09T12:10:00,0.0,2.0,2.0,0.0,SEC_CNB_PRYJ,0.44,Clear,0.0,3.0,634.0,125.0,Historical Operational Log (NTES Aligned)
J_22436_20260809,22436,New Delhi - Varanasi Vande Bharat Express,Vande Bharat,1,2026-08-09,BSB,Varanasi Junction,3,False,True,2026-08-09T14:00:00,2026-08-09T14:00:18,0.3,2026-08-09T14:00:00,2026-08-09T14:00:18,0.3,0.0,0.0,0.0,SEC_PRYJ_BSB,0.63,Clear,0.0,2.9,759.0,0.0,Historical Operational Log (NTES Aligned)
J_12004_20260809,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-09,NDLS,New Delhi,0,True,False,2026-08-09T06:10:00,2026-08-09T06:13:54,3.9,2026-08-09T06:10:00,2026-08-09T06:13:54,3.9,0.0,0.0,0.0,ORIGIN,0.3,Light Rain,0.0,0.6,0.0,512.0,Historical Operational Log (NTES Aligned)
J_12004_20260809,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-09,CNB,Kanpur Central,1,False,False,2026-08-09T11:20:00,2026-08-09T11:24:24,4.4,2026-08-09T11:25:00,2026-08-09T11:29:24,4.4,5.0,5.0,0.0,SEC_NDLS_CNB,0.74,Light Rain,0.0,2.1,440.0,72.0,Historical Operational Log (NTES Aligned)
J_12004_20260809,12004,New Delhi - Lucknow Shatabdi Express,Shatabdi,1,2026-08-09,LKO,Lucknow Charbagh,2,False,True,2026-08-09T12:40:00,2026-08-09T12:40:06,0.1,2026-08-09T12:40:00,2026-08-09T12:40:06,0.1,0.0,0.0,0.0,SEC_CNB_LKO,0.24,Light Rain,0.0,1.2,512.0,0.0,Historical Operational Log (NTES Aligned)
J_12301_20260810,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-10,HWH,Howrah Junction,0,True,False,2026-08-10T16:50:00,2026-08-10T16:58:36,8.6,2026-08-10T16:50:00,2026-08-10T16:58:36,8.6,0.0,0.0,0.0,ORIGIN,0.3,Light Rain,0.0,0.4,0.0,1451.0,Historical Operational Log (NTES Aligned)
J_12301_20260810,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-10,DHN,Dhanbad Junction,1,False,False,2026-08-10T19:55:00,2026-08-10T20:01:42,6.7,2026-08-10T20:00:00,2026-08-10T20:06:42,6.7,5.0,5.0,0.0,SEC_HWH_DHN,0.37,Light Rain,0.0,5.2,259.0,1192.0,Historical Operational Log (NTES Aligned)
J_12301_20260810,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-10,GAYA,Gaya Junction,2,False,False,2026-08-10T22:34:00,2026-08-10T22:36:12,2.2,2026-08-10T22:37:00,2026-08-10T22:39:12,2.2,3.0,3.0,0.0,SEC_DHN_GAYA,0.14,Light Rain,0.0,1.4,459.0,992.0,Historical Operational Log (NTES Aligned)
J_12301_20260810,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-10,DDU,Pt. Deen Dayal Upadhyaya Jn,3,False,False,2026-08-11T00:45:00,2026-08-11T00:45:00,0.0,2026-08-11T00:55:00,2026-08-11T00:55:00,0.0,10.0,10.0,0.0,SEC_GAYA_DDU,0.39,Light Rain,0.0,2.9,664.0,787.0,Historical Operational Log (NTES Aligned)
J_12301_20260810,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-10,PRYJ,Prayagraj Junction,4,False,False,2026-08-11T02:43:00,2026-08-11T02:43:00,0.0,2026-08-11T02:45:00,2026-08-11T02:45:00,0.0,2.0,2.0,0.0,SEC_DDU_PRYJ,0.45,Light Rain,0.0,0.4,817.0,634.0,Historical Operational Log (NTES Aligned)
J_12301_20260810,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-10,CNB,Kanpur Central,5,False,False,2026-08-11T04:50:00,2026-08-11T04:50:00,0.0,2026-08-11T04:55:00,2026-08-11T04:55:00,0.0,5.0,5.0,0.0,SEC_PRYJ_CNB,0.42,Light Rain,0.0,5.7,1011.0,440.0,Historical Operational Log (NTES Aligned)
J_12301_20260810,12301,Howrah - New Delhi Rajdhani Express,Rajdhani,1,2026-08-10,NDLS,New Delhi,6,False,True,2026-08-11T10:05:00,2026-08-11T10:05:00,0.0,2026-08-11T10:05:00,2026-08-11T10:05:00,0.0,0.0,0.0,0.0,SEC_CNB_NDLS,0.26,Light Rain,0.0,1.4,1451.0,0.0,Historical Operational Log (NTES Aligned)
J_12302_20260810,12302,New Delhi - Howrah Rajdhani Express,Rajdhani,1,2026-08-10,NDLS,New Delhi,0,True,False,2026-08-10T16:55:00,2026-08-10T16:55:00,0.0,2026-08-10T16:55:00,2026-08-10T16:55:00,0.0,0.0,0.0,0.0,ORIGIN,0.3,Clear,0.0,0.5,0.0,1451.0,Historical Operational Log (NTES Aligned)
